epoch,step,train_eigval_1_epoch,train_eigval_1_step,train_eigval_2_epoch,train_eigval_2_step,train_loss_epoch,train_loss_step,valid_eigval_1_epoch,valid_eigval_1_step,valid_eigval_2_epoch,valid_eigval_2_step,valid_loss_epoch,valid_loss_step
102,102,0.9954176545143127,,0.9810846447944641,,-1.9533833265304565,,,,,,,
,103,,,,,,,,0.9949318170547485,,0.9796615839004517,,-1.9496262073516846
103,103,,,,,,,0.9949318170547485,,0.9796615839004517,,-1.9496262073516846,
103,103,0.9954491853713989,,0.9811750054359436,,-1.9536235332489014,,,,,,,
,104,,,,,,,,0.9949710369110107,,0.9797286987304688,,-1.9498356580734253
104,104,,,,,,,0.994970977306366,,0.9797286987304688,,-1.9498356580734253,
104,104,0.9954954385757446,,0.9812767505645752,,-1.953914999961853,,,,,,,
,105,,,,,,,,0.9950048327445984,,0.9798009395599365,,-1.9500445127487183
105,105,,,,,,,0.9950048327445984,,0.9798009395599365,,-1.9500443935394287,
105,105,0.9955260157585144,,0.9813656210899353,,-1.954150676727295,,,,,,,
,106,,,,,,,,0.9950308203697205,,0.9798680543899536,,-1.9502277374267578
106,106,,,,,,,0.9950308203697205,,0.9798679947853088,,-1.9502278566360474,
106,106,0.9955739378929138,,0.9814708828926086,,-1.9544525146484375,,,,,,,
,107,,,,,,,,0.9950731992721558,,0.9799326658248901,,-1.9504387378692627
107,107,,,,,,,0.9950732588768005,,0.9799326658248901,,-1.9504387378692627,
107,107,0.9956045150756836,,0.9815704822540283,,-1.9547090530395508,,,,,,,
,108,,,,,,,,0.9951047897338867,,0.9800029397010803,,-1.950639247894287
108,108,,,,,,,0.9951048493385315,,0.9800029397010803,,-1.9506391286849976,
108,108,0.9956458806991577,,0.9816717505455017,,-1.9549901485443115,,,,,,,
,109,,,,,,,,0.9951339364051819,,0.9800738096237183,,-1.950836181640625
109,109,,,,,,,0.9951339364051819,,0.9800738096237183,,-1.9508363008499146,
109,109,0.9956819415092468,,0.9817637801170349,,-1.9552425146102905,,,,,,,
,110,,,,,,,,0.9951699376106262,,0.9801328778266907,,-1.9510235786437988
110,110,,,,,,,0.9951699376106262,,0.9801328778266907,,-1.9510235786437988,
110,110,0.9957141876220703,,0.9818524122238159,,-1.9554810523986816,,,,,,,
,111,,,,,,,,0.9951913356781006,,0.9801937937736511,,-1.951185703277588
111,111,,,,,,,0.9951913356781006,,0.9801937341690063,,-1.951185703277588,
111,111,0.9957437515258789,,0.9819519519805908,,-1.955735206604004,,,,,,,
,112,,,,,,,,0.9952194094657898,,0.9802662134170532,,-1.9513834714889526
112,112,,,,,,,0.9952194094657898,,0.9802662134170532,,-1.9513834714889526,
112,112,0.9957858920097351,,0.9820582866668701,,-1.9560279846191406,,,,,,,
,113,,,,,,,,0.9952459335327148,,0.9803347587585449,,-1.951570749282837
113,113,,,,,,,0.9952458739280701,,0.9803346991539001,,-1.9515708684921265,
113,113,0.9958174228668213,,0.9821391701698303,,-1.9562495946884155,,,,,,,
,114,,,,,,,,0.9952741265296936,,0.9803935289382935,,-1.9517420530319214
114,114,,,,,,,0.9952741265296936,,0.9803935885429382,,-1.9517420530319214,
114,114,0.9958546161651611,,0.9822537302970886,,-1.956548810005188,,,,,,,
,115,,,,,,,,0.9952921271324158,,0.9804589748382568,,-1.9519062042236328
115,115,,,,,,,0.9952921271324158,,0.9804589748382568,,-1.9519060850143433,
115,115,0.995876669883728,,0.9823483228683472,,-1.956778645515442,,,,,,,
,116,,,,,,,,0.9953195452690125,,0.9805272817611694,,-1.9520947933197021
116,116,,,,,,,0.9953194856643677,,0.9805272817611694,,-1.9520947933197021,
116,116,0.9958996772766113,,0.9824349284172058,,-1.9569942951202393,,,,,,,
,117,,,,,,,,0.9953450560569763,,0.9805946946144104,,-1.9522777795791626
117,117,,,,,,,0.9953449964523315,,0.9805946350097656,,-1.9522777795791626,
117,117,0.9959262609481812,,0.9825286269187927,,-1.9572312831878662,,,,,,,
,118,,,,,,,,0.9953675270080566,,0.9806544780731201,,-1.952439785003662
118,118,,,,,,,0.9953675270080566,,0.9806544780731201,,-1.9524396657943726,
118,118,0.9959638118743896,,0.9826206564903259,,-1.9574874639511108,,,,,,,
,119,,,,,,,,0.9953873753547668,,0.9807240962982178,,-1.952615737915039
119,119,,,,,,,0.9953873157501221,,0.9807240962982178,,-1.9526156187057495,
119,119,0.9960001707077026,,0.9827233552932739,,-1.957761526107788,,,,,,,
,120,,,,,,,,0.9954102039337158,,0.9807825088500977,,-1.9527757167816162
120,120,,,,,,,0.9954102039337158,,0.9807825684547424,,-1.9527758359909058,
120,120,0.9960184097290039,,0.982801616191864,,-1.9579517841339111,,,,,,,
,121,,,,,,,,0.9954378008842468,,0.9808545112609863,,-1.9529719352722168
121,121,,,,,,,0.9954378008842468,,0.9808545112609863,,-1.9529719352722168,
121,121,0.9960495233535767,,0.98289555311203,,-1.9581983089447021,,,,,,,
,122,,,,,,,,0.99545818567276,,0.9809122085571289,,-1.9531257152557373
122,122,,,,,,,0.9954582452774048,,0.9809122085571289,,-1.9531258344650269,
122,122,0.9960755109786987,,0.9829886555671692,,-1.958432912826538,,,,,,,
,123,,,,,,,,0.9954746961593628,,0.9809778332710266,,-1.9532873630523682
123,123,,,,,,,0.9954747557640076,,0.9809778928756714,,-1.9532872438430786,
123,123,0.9961045384407043,,0.9830856919288635,,-1.9586818218231201,,,,,,,
,124,,,,,,,,0.9954949021339417,,0.9810379147529602,,-1.9534454345703125
124,124,,,,,,,0.9954949021339417,,0.9810379147529602,,-1.9534454345703125,
124,124,0.9961256384849548,,0.9831924438476562,,-1.9589338302612305,,,,,,,
,125,,,,,,,,0.9955145716667175,,0.9811092019081116,,-1.9536244869232178
125,125,,,,,,,0.9955145120620728,,0.9811091423034668,,-1.9536246061325073,
125,125,0.9961572289466858,,0.9832689166069031,,-1.9591469764709473,,,,,,,
,126,,,,,,,,0.9955292344093323,,0.9811634421348572,,-1.9537601470947266
126,126,,,,,,,0.9955291748046875,,0.9811634421348572,,-1.9537602663040161,
126,126,0.996192455291748,,0.9833672642707825,,-1.9594104290008545,,,,,,,
,127,,,,,,,,0.9955480098724365,,0.9812228083610535,,-1.9539140462875366
127,127,,,,,,,0.9955479502677917,,0.9812227487564087,,-1.9539141654968262,
127,127,0.9962108135223389,,0.9834408760070801,,-1.9595918655395508,,,,,,,
,128,,,,,,,,0.9955722093582153,,0.9812885522842407,,-1.9540913105010986
128,128,,,,,,,0.9955722093582153,,0.9812885522842407,,-1.954091191291809,
128,128,0.9962311387062073,,0.9835512042045593,,-1.9598493576049805,,,,,,,
,129,,,,,,,,0.9955944418907166,,0.9813497066497803,,-1.9542555809020996
129,129,,,,,,,0.9955943822860718,,0.981349766254425,,-1.95425546169281,
129,129,0.9962427020072937,,0.9836342334747314,,-1.9600355625152588,,,,,,,
,130,,,,,,,,0.9956024885177612,,0.9814085364341736,,-1.9543869495391846
130,130,,,,,,,0.9956024885177612,,0.9814084768295288,,-1.954386830329895,
130,130,0.9962688088417053,,0.9837257862091064,,-1.9602680206298828,,,,,,,
,131,,,,,,,,0.9956184029579163,,0.9814691543579102,,-1.9545376300811768
131,131,,,,,,,0.995618462562561,,0.9814690947532654,,-1.9545376300811768,
131,131,0.9962899684906006,,0.9838072657585144,,-1.9604705572128296,,,,,,,
,132,,,,,,,,0.9956415891647339,,0.9815351963043213,,-1.9547135829925537
132,132,,,,,,,0.9956415891647339,,0.9815351963043213,,-1.9547135829925537,
132,132,0.9963206648826599,,0.9839136004447937,,-1.9607409238815308,,,,,,,
,133,,,,,,,,0.9956554174423218,,0.9816003441810608,,-1.954869031906128
133,133,,,,,,,0.9956554174423218,,0.981600284576416,,-1.954869031906128,
133,133,0.9963396787643433,,0.9839937686920166,,-1.960936188697815,,,,,,,
,134,,,,,,,,0.9956711530685425,,0.9816615581512451,,-1.9550204277038574
134,134,,,,,,,0.9956711530685425,,0.9816616177558899,,-1.9550203084945679,
134,134,0.9963696599006653,,0.9840949177742004,,-1.9611952304840088,,,,,,,
,135,,,,,,,,0.995690643787384,,0.9817203283309937,,-1.9551746845245361
135,135,,,,,,,0.9956907033920288,,0.9817203283309937,,-1.9551745653152466,
135,135,0.9963839650154114,,0.9841764569282532,,-1.9613841772079468,,,,,,,
,136,,,,,,,,0.9957020282745361,,0.9817826151847839,,-1.9553196430206299
136,136,,,,,,,0.9957020282745361,,0.9817826151847839,,-1.9553196430206299,
136,136,0.9963966608047485,,0.9842779040336609,,-1.9616093635559082,,,,,,,
,137,,,,,,,,0.9957246780395508,,0.9818535447120667,,-1.955504059791565
137,137,,,,,,,0.9957247376441956,,0.9818534851074219,,-1.955504059791565,
137,137,0.9964327216148376,,0.9843617081642151,,-1.961846113204956,,,,,,,
,138,,,,,,,,0.995731770992279,,0.9819068908691406,,-1.955622911453247
138,138,,,,,,,0.995731770992279,,0.9819068908691406,,-1.955622911453247,
138,138,0.9964390993118286,,0.9844638705253601,,-1.9620599746704102,,,,,,,
,139,,,,,,,,0.99574214220047,,0.9819726943969727,,-1.9557727575302124
139,139,,,,,,,0.9957420825958252,,0.9819726943969727,,-1.9557727575302124,
139,139,0.9964553117752075,,0.9845331907272339,,-1.962228775024414,,,,,,,
,140,,,,,,,,0.9957615733146667,,0.9820277094841003,,-1.9559195041656494
140,140,,,,,,,0.9957615733146667,,0.9820277094841003,,-1.9559195041656494,
140,140,0.9964908957481384,,0.9846302270889282,,-1.9624909162521362,,,,,,,
,141,,,,,,,,0.9957727193832397,,0.9820910096168518,,-1.9560661315917969
141,141,,,,,,,0.9957727193832397,,0.982090950012207,,-1.9560661315917969,
141,141,0.9964971542358398,,0.9847360849380493,,-1.9627118110656738,,,,,,,
,142,,,,,,,,0.9957891702651978,,0.9821505546569824,,-1.956215739250183
142,142,,,,,,,0.995789110660553,,0.9821506142616272,,-1.956215739250183,
142,142,0.9965194463729858,,0.9848125576972961,,-1.9629065990447998,,,,,,,
,143,,,,,,,,0.9958012104034424,,0.9822064638137817,,-1.9563496112823486
143,143,,,,,,,0.9958012700080872,,0.9822065234184265,,-1.9563497304916382,
143,143,0.9965393543243408,,0.9849026799201965,,-1.9631240367889404,,,,,,,
,144,,,,,,,,0.9958054423332214,,0.9822717308998108,,-1.9564862251281738
144,144,,,,,,,0.9958054423332214,,0.9822717308998108,,-1.9564861059188843,
144,144,0.9965541362762451,,0.9849928021430969,,-1.9633309841156006,,,,,,,
,145,,,,,,,,0.9958252310752869,,0.9823300242424011,,-1.9566401243209839
145,145,,,,,,,0.9958252310752869,,0.9823299646377563,,-1.9566402435302734,
145,145,0.9965769052505493,,0.9850941896438599,,-1.9635759592056274,,,,,,,
,146,,,,,,,,0.9958375096321106,,0.9823935031890869,,-1.9567893743515015
146,146,,,,,,,0.9958375096321106,,0.9823935031890869,,-1.9567893743515015,
146,146,0.9965924620628357,,0.985179603099823,,-1.963775396347046,,,,,,,
,147,,,,,,,,0.9958473443984985,,0.9824548363685608,,-1.9569294452667236
147,147,,,,,,,0.9958472847938538,,0.9824548363685608,,-1.956929326057434,
147,147,0.9966194033622742,,0.9852678179740906,,-1.9640028476715088,,,,,,,
,148,,,,,,,,0.9958565831184387,,0.9825050830841064,,-1.9570465087890625
148,148,,,,,,,0.9958565831184387,,0.9825050830841064,,-1.9570465087890625,
148,148,0.9966247081756592,,0.9853559732437134,,-1.9641871452331543,,,,,,,
149,149,,0.9966440200805664,,0.9854505658149719,,-1.9644122123718262,,,,,,
,149,,,,,,,,0.9958738684654236,,0.9825809597969055,,-1.9572300910949707
149,149,,,,,,,0.9958738684654236,,0.9825809001922607,,-1.9572300910949707,
149,149,0.9966440796852112,,0.9854506254196167,,-1.9644122123718262,,,,,,,
,150,,,,,,,,0.9958791732788086,,0.9826378226280212,,-1.9573523998260498
150,150,,,,,,,0.9958791732788086,,0.9826378226280212,,-1.9573525190353394,
150,150,0.9966631531715393,,0.985541820526123,,-1.9646300077438354,,,,,,,
,151,,,,,,,,0.9958944916725159,,0.9826962351799011,,-1.9574977159500122
151,151,,,,,,,0.9958944916725159,,0.9826961755752563,,-1.9574977159500122,
151,151,0.9966838359832764,,0.9856171011924744,,-1.9648196697235107,,,,,,,
,152,,,,,,,,0.9958992004394531,,0.9827651381492615,,-1.9576425552368164
152,152,,,,,,,0.9958992004394531,,0.9827650785446167,,-1.957642674446106,
152,152,0.9966953992843628,,0.9857162833213806,,-1.9650381803512573,,,,,,,
,153,,,,,,,,0.9959131479263306,,0.9828266501426697,,-1.9577912092208862
153,153,,,,,,,0.9959132075309753,,0.9828267097473145,,-1.9577912092208862,
153,153,0.9967149496078491,,0.9858231544494629,,-1.9652879238128662,,,,,,,
,154,,,,,,,,0.9959222078323364,,0.9828897714614868,,-1.9579334259033203
154,154,,,,,,,0.9959222078323364,,0.9828897714614868,,-1.9579334259033203,
154,154,0.996730387210846,,0.9859011769294739,,-1.96547269821167,,,,,,,
,155,,,,,,,,0.9959307909011841,,0.9829462766647339,,-1.9580614566802979
155,155,,,,,,,0.9959307909011841,,0.9829462766647339,,-1.9580614566802979,
155,155,0.9967589974403381,,0.9859887361526489,,-1.9657024145126343,,,,,,,
,156,,,,,,,,0.9959426522254944,,0.9830062985420227,,-1.9582030773162842
156,156,,,,,,,0.9959425926208496,,0.9830062985420227,,-1.9582029581069946,
156,156,0.9967681169509888,,0.9860815405845642,,-1.9659035205841064,,,,,,,
,157,,,,,,,,0.9959522485733032,,0.9830729961395264,,-1.9583534002304077
157,157,,,,,,,0.995952308177948,,0.9830729365348816,,-1.9583534002304077,
157,157,0.9967914819717407,,0.9861863851547241,,-1.9661569595336914,,,,,,,
,158,,,,,,,,0.9959614872932434,,0.98312908411026,,-1.958482027053833
158,158,,,,,,,0.9959614872932434,,0.98312908411026,,-1.958482027053833,
158,158,0.9967934489250183,,0.986270546913147,,-1.9663265943527222,,,,,,,
,159,,,,,,,,0.9959662556648254,,0.9831934571266174,,-1.9586181640625
159,159,,,,,,,0.9959662556648254,,0.9831934571266174,,-1.9586180448532104,
159,159,0.9968149662017822,,0.986357569694519,,-1.9665412902832031,,,,,,,
,160,,,,,,,,0.9959801435470581,,0.9832504391670227,,-1.9587578773498535
160,160,,,,,,,0.9959801435470581,,0.9832504987716675,,-1.9587578773498535,
160,160,0.9968345761299133,,0.986443817615509,,-1.9667507410049438,,,,,,,
,161,,,,,,,,0.99598628282547,,0.9833073616027832,,-1.9588820934295654
161,161,,,,,,,0.9959863424301147,,0.9833073616027832,,-1.9588819742202759,
161,161,0.9968541264533997,,0.986539900302887,,-1.9669790267944336,,,,,,,
,162,,,,,,,,0.9959982633590698,,0.9833750128746033,,-1.9590389728546143
162,162,,,,,,,0.9959982633590698,,0.9833750128746033,,-1.9590389728546143,
162,162,0.9968618750572205,,0.9866310954093933,,-1.9671744108200073,,,,,,,
,163,,,,,,,,0.9960049986839294,,0.983439564704895,,-1.959179401397705
163,163,,,,,,,0.9960049986839294,,0.983439564704895,,-1.959179401397705,
163,163,0.9968729019165039,,0.9867259860038757,,-1.9673837423324585,,,,,,,
,164,,,,,,,,0.9960123896598816,,0.9834948778152466,,-1.9593029022216797
164,164,,,,,,,0.9960123896598816,,0.9834948778152466,,-1.9593030214309692,
164,164,0.9968863725662231,,0.9868147969245911,,-1.9675859212875366,,,,,,,
,165,,,,,,,,0.996017336845398,,0.9835624694824219,,-1.9594457149505615
165,165,,,,,,,0.9960172772407532,,0.9835624098777771,,-1.9594457149505615,
165,165,0.9968985915184021,,0.9868997931480408,,-1.9677780866622925,,,,,,,
,166,,,,,,,,0.9960281252861023,,0.9836313724517822,,-1.9596027135849
166,166,,,,,,,0.9960281252861023,,0.9836313724517822,,-1.9596027135849,
166,166,0.9969137907028198,,0.9869967103004456,,-1.9679995775222778,,,,,,,
,167,,,,,,,,0.9960411190986633,,0.98368901014328,,-1.9597420692443848
167,167,,,,,,,0.9960411787033081,,0.98368901014328,,-1.9597420692443848,
167,167,0.9969366192817688,,0.987082302570343,,-1.9682141542434692,,,,,,,
,168,,,,,,,,0.9960455894470215,,0.9837583303451538,,-1.9598872661590576
168,168,,,,,,,0.9960455298423767,,0.9837583303451538,,-1.959887146949768,
168,168,0.9969481825828552,,0.9871752262115479,,-1.9684205055236816,,,,,,,
,169,,,,,,,,0.9960522651672363,,0.9838111400604248,,-1.960004448890686
169,169,,,,,,,0.9960523247718811,,0.9838111400604248,,-1.960004448890686,
169,169,0.9969578385353088,,0.987276554107666,,-1.9686400890350342,,,,,,,
,170,,,,,,,,0.9960615634918213,,0.9838815331459045,,-1.9601614475250244
170,170,,,,,,,0.9960615634918213,,0.9838815331459045,,-1.9601614475250244,
170,170,0.9969766139984131,,0.9873571395874023,,-1.9688361883163452,,,,,,,
,171,,,,,,,,0.9960672855377197,,0.9839428663253784,,-1.9602935314178467
171,171,,,,,,,0.9960672855377197,,0.9839429259300232,,-1.9602934122085571,
171,171,0.9969812035560608,,0.9874441027641296,,-1.969017505645752,,,,,,,
,172,,,,,,,,0.9960753321647644,,0.9840016961097717,,-1.9604253768920898
172,172,,,,,,,0.9960753917694092,,0.984001636505127,,-1.9604254961013794,
172,172,0.9970058798789978,,0.9875396490097046,,-1.9692552089691162,,,,,,,
,173,,,,,,,,0.9960829019546509,,0.984066367149353,,-1.9605677127838135
173,173,,,,,,,0.9960829019546509,,0.984066367149353,,-1.960567831993103,
173,173,0.9970197081565857,,0.9876260161399841,,-1.9694536924362183,,,,,,,
,174,,,,,,,,0.9960888624191284,,0.9841347932815552,,-1.960714340209961
174,174,,,,,,,0.9960888624191284,,0.9841347932815552,,-1.9607144594192505,
174,174,0.9970293045043945,,0.987717866897583,,-1.9696540832519531,,,,,,,
,175,,,,,,,,0.996100664138794,,0.9841912388801575,,-1.9608489274978638
175,175,,,,,,,0.996100664138794,,0.9841912388801575,,-1.9608489274978638,
175,175,0.9970455169677734,,0.9878098368644714,,-1.9698679447174072,,,,,,,
,176,,,,,,,,0.9961096048355103,,0.9842565059661865,,-1.9609951972961426
176,176,,,,,,,0.9961096048355103,,0.9842565059661865,,-1.9609951972961426,
176,176,0.9970642924308777,,0.9879050254821777,,-1.9700937271118164,,,,,,,
,177,,,,,,,,0.9961133003234863,,0.9843218326568604,,-1.9611310958862305
177,177,,,,,,,0.9961133003234863,,0.9843218326568604,,-1.9611310958862305,
177,177,0.9970723390579224,,0.9879986643791199,,-1.970294713973999,,,,,,,
,178,,,,,,,,0.9961274266242981,,0.9843809604644775,,-1.9612758159637451
178,178,,,,,,,0.9961273670196533,,0.9843809604644775,,-1.9612756967544556,
178,178,0.9970882534980774,,0.9880815744400024,,-1.9704902172088623,,,,,,,
,179,,,,,,,,0.996126115322113,,0.9844490885734558,,-1.96140718460083
179,179,,,,,,,0.996126115322113,,0.9844490885734558,,-1.96140718460083,
179,179,0.9970995187759399,,0.9881678819656372,,-1.970682978630066,,,,,,,
,180,,,,,,,,0.9961364269256592,,0.9845133423805237,,-1.9615542888641357
180,180,,,,,,,0.996136486530304,,0.9845133423805237,,-1.9615544080734253,
180,180,0.9971163868904114,,0.9882553219795227,,-1.9708894491195679,,,,,,,
,181,,,,,,,,0.9961416721343994,,0.984575092792511,,-1.961686372756958
181,181,,,,,,,0.9961416721343994,,0.984575092792511,,-1.961686372756958,
181,181,0.9971321821212769,,0.9883525371551514,,-1.9711133241653442,,,,,,,
,182,,,,,,,,0.9961455464363098,,0.9846380352973938,,-1.961817979812622
182,182,,,,,,,0.9961455464363098,,0.9846380949020386,,-1.9618178606033325,
182,182,0.9971248507499695,,0.9884299635887146,,-1.9712517261505127,,,,,,,
,183,,,,,,,,0.9961541891098022,,0.9847036600112915,,-1.9619643688201904
183,183,,,,,,,0.9961541891098022,,0.9847036600112915,,-1.9619643688201904,
183,183,0.9971617460250854,,0.9885241985321045,,-1.971511721611023,,,,,,,
,184,,,,,,,,0.9961621761322021,,0.9847602844238281,,-1.9620919227600098
184,184,,,,,,,0.9961621761322021,,0.9847602844238281,,-1.9620918035507202,
184,184,0.9971712827682495,,0.9886173605918884,,-1.971714973449707,,,,,,,
,185,,,,,,,,0.9961665272712708,,0.9848337173461914,,-1.962245225906372
185,185,,,,,,,0.996166467666626,,0.9848336577415466,,-1.9622453451156616,
185,185,0.9971956014633179,,0.9887039065361023,,-1.9719343185424805,,,,,,,
,186,,,,,,,,0.996167778968811,,0.9848901629447937,,-1.962358832359314
186,186,,,,,,,0.996167778968811,,0.9848901629447937,,-1.9623589515686035,
186,186,0.9971902966499329,,0.988797128200531,,-1.9721084833145142,,,,,,,
,187,,,,,,,,0.9961817264556885,,0.984957754611969,,-1.962519884109497
187,187,,,,,,,0.9961817264556885,,0.984957754611969,,-1.962519884109497,
187,187,0.9971997737884521,,0.9888775944709778,,-1.972286343574524,,,,,,,
,188,,,,,,,,0.9961847066879272,,0.985024631023407,,-1.9626574516296387
188,188,,,,,,,0.9961846470832825,,0.985024631023407,,-1.9626574516296387,
188,188,0.9972206950187683,,0.9889644980430603,,-1.9725000858306885,,,,,,,
,189,,,,,,,,0.9961866736412048,,0.9850745797157288,,-1.9627597332000732
189,189,,,,,,,0.9961867332458496,,0.9850745797157288,,-1.9627597332000732,
189,189,0.9972223043441772,,0.9890325665473938,,-1.9726377725601196,,,,,,,
,190,,,,,,,,0.9961979985237122,,0.9851384162902832,,-1.9629082679748535
190,190,,,,,,,0.9961979389190674,,0.9851384162902832,,-1.9629082679748535,
190,190,0.9972571134567261,,0.9891358017921448,,-1.97291100025177,,,,,,,
,191,,,,,,,,0.9962029457092285,,0.9852070212364197,,-1.9630532264709473
191,191,,,,,,,0.9962029457092285,,0.9852070212364197,,-1.9630532264709473,
191,191,0.9972546696662903,,0.9892235398292542,,-1.9730801582336426,,,,,,,
,192,,,,,,,,0.9962104558944702,,0.985267162322998,,-1.9631867408752441
192,192,,,,,,,0.9962104558944702,,0.985267162322998,,-1.9631867408752441,
192,192,0.9972678422927856,,0.9893120527267456,,-1.9732813835144043,,,,,,,
,193,,,,,,,,0.9962171316146851,,0.9853237271308899,,-1.9633114337921143
193,193,,,,,,,0.9962171316146851,,0.9853237271308899,,-1.9633114337921143,
193,193,0.9972862005233765,,0.9893938302993774,,-1.973479986190796,,,,,,,
,194,,,,,,,,0.996216893196106,,0.9853926301002502,,-1.9634467363357544
194,194,,,,,,,0.9962169528007507,,0.985392689704895,,-1.9634467363357544,
194,194,0.9972918033599854,,0.9894781112670898,,-1.9736577272415161,,,,,,,
,195,,,,,,,,0.9962328672409058,,0.985455334186554,,-1.963602066040039
195,195,,,,,,,0.9962328672409058,,0.985455334186554,,-1.963602066040039,
195,195,0.9973027110099792,,0.9895647168159485,,-1.973851203918457,,,,,,,
,196,,,,,,,,0.9962307810783386,,0.985514760017395,,-1.9637150764465332
196,196,,,,,,,0.9962307810783386,,0.985514760017395,,-1.9637150764465332,
196,196,0.9973233938217163,,0.9896493554115295,,-1.9740597009658813,,,,,,,
,197,,,,,,,,0.9962369799613953,,0.9855778217315674,,-1.963851809501648
197,197,,,,,,,0.9962369799613953,,0.9855778217315674,,-1.9638519287109375,
197,197,0.997323751449585,,0.9897403717041016,,-1.9742406606674194,,,,,,,
,198,,,,,,,,0.9962403178215027,,0.9856438040733337,,-1.9639885425567627
198,198,,,,,,,0.9962403178215027,,0.9856438040733337,,-1.9639885425567627,
198,198,0.9973382949829102,,0.9898267388343811,,-1.974440574645996,,,,,,,
199,199,,0.9973534941673279,,0.9898988604545593,,-1.9746137857437134,,,,,,
,199,,,,,,,,0.9962490797042847,,0.9857081770896912,,-1.9641327857971191
199,199,,,,,,,0.9962490797042847,,0.9857081174850464,,-1.9641329050064087,
199,199,0.9973534941673279,,0.9898988604545593,,-1.9746137857437134,,,,,,,
,200,,,,,,,,0.9962552189826965,,0.9857648015022278,,-1.964256763458252
200,200,,,,,,,0.9962552189826965,,0.9857648611068726,,-1.964256763458252,
200,200,0.997372031211853,,0.989980161190033,,-1.9748120307922363,,,,,,,
,201,,,,,,,,0.9962546825408936,,0.9858235120773315,,-1.9643714427947998
201,201,,,,,,,0.9962546825408936,,0.9858235120773315,,-1.9643713235855103,
201,201,0.9973828196525574,,0.990062415599823,,-1.9749959707260132,,,,,,,
,202,,,,,,,,0.9962610006332397,,0.9858848452568054,,-1.9645049571990967
202,202,,,,,,,0.9962610006332397,,0.9858849048614502,,-1.9645049571990967,
202,202,0.9973915815353394,,0.9901440143585205,,-1.9751750230789185,,,,,,,
,203,,,,,,,,0.99626624584198,,0.985945999622345,,-1.964635968208313
203,203,,,,,,,0.9962663054466248,,0.985945999622345,,-1.964635968208313,
203,203,0.9974061846733093,,0.9902278184890747,,-1.975370168685913,,,,,,,
